"","X","SurveyID","SiteID","SurveyDate","SurveyStartTime","WindScale","SkyCode","Rain","Temp","RH","LightConditions","RANOKA","RANOKA_Index","RANOKA_Count","RANCLA_Index","RANCLA","Year","time","date","Species","survdate"
"696",2875,5847,22,"6/8/2013","20:19",0,0,0,26,77,0,0,0,0,0,0,2013,-2.21,0.07,"Neither","6/8/2021"
"697",2876,5848,184,"6/8/2013","20:29",0,0,0,27,76,0,0,0,0,0,0,2013,-2.11,0.07,"Neither","6/8/2021"
"698",2877,5849,183,"6/8/2013","20:36",0,0,0,27,75,0,0,0,0,0,0,2013,-2.04,0.07,"Neither","6/8/2021"
"699",2878,5850,182,"6/8/2013","20:43",0,0,0,27,73,0,0,0,0,0,0,2013,-1.97,0.07,"Neither","6/8/2021"
"700",2879,5851,21,"6/8/2013","20:50",0,0,0,26,73,0,0,0,0,1,1,2013,-1.9,0.07,"BronzeFrog","6/8/2021"
"701",2880,5852,56,"6/8/2013","20:56",0,0,0,27,75,0,0,0,0,0,0,2013,-1.84,0.07,"Neither","6/8/2021"
"702",116,1604,16,"6/9/2006","0:14",1,1,0,24,85,2,0,0,0,2,1,2006,0.14,0.08,"BronzeFrog","6/9/2021"
"703",1507,6275,192,"6/9/2014","20:00",0,0,0,25,93,2,0,0,0,3,1,2014,-2.4,0.08,"BronzeFrog","6/9/2021"
"704",1509,6279,51,"6/9/2014","20:58",0,0,0,26,92,2,0,0,0,1,1,2014,-1.82,0.08,"BronzeFrog","6/9/2021"
"705",1510,6280,18,"6/9/2014","21:05",0,0,0,26,92,2,1,1,1,2,1,2014,-1.75,0.08,"Both","6/9/2021"
"706",1511,6282,489,"6/9/2014","21:22",0,0,0,24,97,2,0,0,0,1,1,2014,-1.58,0.08,"BronzeFrog","6/9/2021"
"707",1512,6285,19,"6/9/2014","22:01",0,0,0,23,96,2,0,0,0,0,0,2014,-1.19,0.08,"Neither","6/9/2021"
"708",1513,6288,90,"6/9/2014","23:51",0,0,0,26,92,2,0,0,0,0,0,2014,-0.09,0.08,"Neither","6/9/2021"
"709",2163,6776,32,"6/9/2015","20:00",0,0,0,27,89,0,0,0,0,2,1,2015,-2.4,0.08,"BronzeFrog","6/9/2021"
"710",2164,6780,34,"6/9/2015","20:27",0,0,0,26,88,0,1,1,2,3,1,2015,-2.13,0.08,"Both","6/9/2021"
"711",117,1609,22,"6/10/2006","23:26",1,0,0,24,85,4,0,0,0,0,0,2006,-0.34,0.09,"Neither","6/10/2021"
"712",118,1610,184,"6/10/2006","23:40",1,0,0,24,85,4,0,0,0,1,1,2006,-0.2,0.09,"BronzeFrog","6/10/2021"
"713",119,1611,183,"6/10/2006","23:49",2,1,0,24,85,4,0,0,0,0,0,2006,-0.11,0.09,"Neither","6/10/2021"
"714",135,1639,29,"6/10/2006","22:53",1,1,0,22,85,3,1,1,1,2,1,2006,-0.67,0.09,"Both","6/10/2021"
"715",474,2420,167,"6/10/2007","21:37",1,1,0,26,67,1,0,0,0,0,0,2007,-1.43,0.09,"Neither","6/10/2021"
"716",475,2421,187,"6/10/2007","21:43",1,1,0,26,67,1,0,0,0,0,0,2007,-1.37,0.09,"Neither","6/10/2021"
"717",476,2422,56,"6/10/2007","22:10",1,1,0,27,67,1,0,0,0,0,0,2007,-1.1,0.09,"Neither","6/10/2021"
"718",477,2423,164,"6/10/2007","21:12",1,1,0,26,65,1,0,0,0,0,0,2007,-1.68,0.09,"Neither","6/10/2021"
"719",478,2424,49,"6/10/2007","21:19",1,1,0,26,65,1,0,0,0,0,1,2007,-1.61,0.09,"BronzeFrog","6/10/2021"
"720",479,2425,165,"6/10/2007","21:25",1,1,0,26,67,1,0,0,0,0,0,2007,-1.55,0.09,"Neither","6/10/2021"
"721",480,2427,186,"6/10/2007","22:55",1,1,0,26,68,1,0,0,0,0,0,2007,-0.65,0.09,"Neither","6/10/2021"
"722",481,2428,182,"6/10/2007","22:24",1,1,0,27,67,1,0,0,0,0,0,2007,-0.96,0.09,"Neither","6/10/2021"
"723",482,2429,183,"6/10/2007","22:33",1,1,0,27,67,1,0,0,0,0,0,2007,-0.87,0.09,"Neither","6/10/2021"
"724",483,2430,184,"6/10/2007","22:40",1,1,0,27,67,1,0,0,0,0,0,2007,-0.8,0.09,"Neither","6/10/2021"
"725",485,2435,21,"6/10/2007","23:25",1,0,0,25,80,2,1,0,4,0,1,2007,-0.35,0.09,"Both","6/10/2021"
"726",829,3923,22,"6/10/2007","22:47",1,1,0,27,67,1,0,0,0,0,1,2007,-0.73,0.09,"BronzeFrog","6/10/2021"
"727",1030,4034,5,"6/10/2009","20:44",1,0,0,26,73,2,1,1,4,1,1,2009,-1.96,0.09,"Both","6/10/2021"
"728",1031,4037,4,"6/10/2009","21:24",1,0,0,24,86,2,0,0,0,1,1,2009,-1.56,0.09,"BronzeFrog","6/10/2021"
"729",1032,4038,3,"6/10/2009","21:45",1,0,0,25,82,2,1,1,4,2,1,2009,-1.35,0.09,"Both","6/10/2021"
"730",1033,4040,2,"6/10/2009","22:46",1,0,0,25,81,2,1,1,4,2,1,2009,-0.74,0.09,"Both","6/10/2021"
"731",1034,4041,16,"6/10/2009","22:54",1,0,0,25,86,2,0,0,0,1,1,2009,-0.66,0.09,"BronzeFrog","6/10/2021"
"732",1035,4044,298,"6/10/2009","23:39",1,0,0,24,78,2,0,0,0,2,1,2009,-0.21,0.09,"BronzeFrog","6/10/2021"
"733",1036,4045,32,"6/10/2009","23:47",1,0,0,24,84,2,0,0,0,1,1,2009,-0.13,0.09,"BronzeFrog","6/10/2021"
"734",1514,6290,214,"6/10/2014","0:50",0,0,0,24,96,2,0,0,0,2,1,2014,0.5,0.09,"BronzeFrog","6/10/2021"
"735",1515,6291,89,"6/10/2014","1:11",0,0,0,24,96,2,0,0,0,0,0,2014,0.71,0.09,"Neither","6/10/2021"
"736",2670,7917,56,"6/10/2018","20:56",0,1,0,24,90,0,0,0,0,0,0,2018,-1.84,0.09,"Neither","6/10/2021"
"737",2671,7918,21,"6/10/2018","21:03",0,1,0,24,90,0,0,0,0,1,1,2018,-1.77,0.09,"BronzeFrog","6/10/2021"
"738",2672,7919,182,"6/10/2018","21:09",0,1,0,24,90,0,0,0,0,0,0,2018,-1.71,0.09,"Neither","6/10/2021"
"739",2673,7920,183,"6/10/2018","21:15",0,1,0,24,90,0,0,0,0,0,0,2018,-1.65,0.09,"Neither","6/10/2021"
"740",2674,7921,184,"6/10/2018","21:22",0,1,0,24,90,0,0,0,0,1,1,2018,-1.58,0.09,"BronzeFrog","6/10/2021"
"741",2675,7922,22,"6/10/2018","21:31",0,1,0,24,90,0,0,0,0,0,0,2018,-1.49,0.09,"Neither","6/10/2021"
"742",2676,7923,186,"6/10/2018","21:40",0,1,0,24,90,0,0,0,0,0,0,2018,-1.4,0.09,"Neither","6/10/2021"
"743",2677,7924,185,"6/10/2018","21:48",0,1,0,24,90,0,0,0,0,0,0,2018,-1.32,0.09,"Neither","6/10/2021"
"744",2678,7925,24,"6/10/2018","21:54",0,1,0,24,90,0,1,2,2,3,1,2018,-1.26,0.09,"Both","6/10/2021"
"745",2679,7927,495,"6/10/2018","22:18",0,1,0,24,90,0,1,2,2,3,1,2018,-1.02,0.09,"Both","6/10/2021"
"746",2680,7928,266,"6/10/2018","22:31",0,1,0,24,90,0,1,3,5,3,1,2018,-0.89,0.09,"Both","6/10/2021"
"747",2681,7929,497,"6/10/2018","22:54",0,1,0,24,90,0,0,0,0,0,0,2018,-0.66,0.09,"Neither","6/10/2021"
"748",2682,7930,473,"6/10/2018","23:24",0,1,0,24,90,0,0,0,0,0,0,2018,-0.36,0.09,"Neither","6/10/2021"
"749",2685,7934,19,"6/10/2018","20:28",0,2,0,24,90,1,0,0,0,0,0,2018,-2.12,0.09,"Neither","6/10/2021"
"750",2686,7935,483,"6/10/2018","20:50",0,2,0,24,90,1,0,0,0,1,1,2018,-1.9,0.09,"BronzeFrog","6/10/2021"
"751",2687,7936,23,"6/10/2018","21:09",0,0,0,24,90,0,1,2,5,1,1,2018,-1.71,0.09,"Both","6/10/2021"
"752",2688,7939,489,"6/10/2018","21:41",0,0,0,24,90,0,0,0,0,0,0,2018,-1.39,0.09,"Neither","6/10/2021"
"753",2689,7941,18,"6/10/2008","21:54",0,0,0,24,90,0,0,0,0,0,0,2008,-1.26,0.09,"Neither","6/10/2021"
"754",2690,7942,51,"6/10/2018","22:01",0,0,0,24,90,0,0,0,0,0,0,2018,-1.19,0.09,"Neither","6/10/2021"
"755",2691,7943,17,"6/10/2018","22:09",0,0,0,24,90,0,0,0,0,0,0,2018,-1.11,0.09,"Neither","6/10/2021"
"756",2692,7944,192,"6/10/2018","22:28",0,0,0,24,90,0,0,0,0,0,0,2018,-0.92,0.09,"Neither","6/10/2021"
"757",2881,5857,250,"6/10/2013","20:10",0,0,0,25,79,0,0,0,0,1,1,2013,-2.3,0.09,"BronzeFrog","6/10/2021"
"758",2882,5859,31,"6/10/2013","20:45",0,0,0,24,92,0,0,0,0,1,1,2013,-1.95,0.09,"BronzeFrog","6/10/2021"
"759",2883,5861,244,"6/10/2013","21:05",0,0,0,25,74,0,0,0,0,1,1,2013,-1.75,0.09,"BronzeFrog","6/10/2021"
"760",2884,5862,160,"6/10/2013","21:18",0,0,0,24,95,0,0,0,0,1,1,2013,-1.62,0.09,"BronzeFrog","6/10/2021"
"761",2885,5863,29,"6/10/2013","21:36",0,0,0,23,86,0,0,0,0,3,1,2013,-1.44,0.09,"BronzeFrog","6/10/2021"
"762",2887,5868,473,"6/10/2013","22:55",0,0,0,22,92,0,0,0,0,0,0,2013,-0.65,0.09,"Neither","6/10/2021"
"763",2888,5870,497,"6/10/2013","23:36",0,0,0,21,98,0,0,0,0,0,0,2013,-0.24,0.09,"Neither","6/10/2021"
"764",120,1612,182,"6/11/2006","0:01",2,2,0,26,90,4,0,0,0,0,0,2006,0.01,0.1,"Neither","6/11/2021"
"765",121,1613,21,"6/11/2006","0:15",2,2,0,26,90,4,1,1,2,1,1,2006,0.15,0.1,"Both","6/11/2021"
"766",122,1614,56,"6/11/2006","0:25",2,1,0,26,90,4,0,0,0,0,0,2006,0.25,0.1,"Neither","6/11/2021"
"767",123,1617,187,"6/11/2006","20:17",3,2,0,27,80,3,0,0,0,0,0,2006,-2.23,0.1,"Neither","6/11/2021"
"768",124,1618,167,"6/11/2006","20:27",3,2,0,27,80,3,0,0,0,0,0,2006,-2.13,0.1,"Neither","6/11/2021"
"769",125,1620,165,"6/11/2006","20:46",3,2,0,27,80,3,0,0,0,0,0,2006,-1.94,0.1,"Neither","6/11/2021"
"770",126,1621,49,"6/11/2006","21:00",3,1,0,27,80,3,0,0,0,0,0,2006,-1.8,0.1,"Neither","6/11/2021"
"771",127,1622,164,"6/11/2006","21:19",3,1,0,26,85,3,0,0,0,1,1,2006,-1.61,0.1,"BronzeFrog","6/11/2021"
"772",128,1623,15,"6/11/2006","21:35",3,1,0,26,80,3,1,3,3,1,1,2006,-1.45,0.1,"Both","6/11/2021"
"773",136,1640,244,"6/11/2006","23:10",1,1,0,21,90,3,0,0,0,1,1,2006,-0.5,0.1,"BronzeFrog","6/11/2021"
"774",377,2087,13,"6/11/2006","21:10",2,1,0,26,70,3,1,0,2,0,1,2006,-1.7,0.1,"Both","6/11/2021"
"775",380,2090,150,"6/11/2006","21:33",2,1,0,26,70,3,0,0,0,0,1,2006,-1.47,0.1,"BronzeFrog","6/11/2021"
"776",383,2093,163,"6/11/2006","20:45",1,2,0,26,70,3,0,0,0,0,1,2006,-1.95,0.1,"BronzeFrog","6/11/2021"
"777",484,2434,15,"6/11/2007","1:20",1,0,0,24,80,1,1,0,2,0,1,2007,0.8,0.1,"Both","6/11/2021"
"778",486,2436,483,"6/11/2007","0:25",1,0,0,24,80,2,1,0,5,0,1,2007,0.25,0.1,"Both","6/11/2021"
"779",586,2815,177,"6/11/2007","20:18",1,1,0,27,65,2,0,0,0,0,1,2007,-2.22,0.1,"BronzeFrog","6/11/2021"
"780",595,2839,298,"6/11/2007","22:14",1,0,0,26,77,2,0,0,0,0,1,2007,-1.06,0.1,"BronzeFrog","6/11/2021"
"781",597,2841,32,"6/11/2007","22:07",1,0,0,26,72,2,0,0,0,0,1,2007,-1.13,0.1,"BronzeFrog","6/11/2021"
"782",1037,4049,34,"6/11/2009","0:16",1,0,0,24,84,3,1,1,2,2,1,2009,0.16,0.1,"Both","6/11/2021"
"783",1038,4053,176,"6/11/2009","1:08",1,0,0,24,76,3,0,0,0,1,1,2009,0.68,0.1,"BronzeFrog","6/11/2021"
"784",1039,4054,177,"6/11/2009","1:18",1,0,0,23,86,3,0,0,0,1,1,2009,0.78,0.1,"BronzeFrog","6/11/2021"
"785",1040,4058,488,"6/11/2009","20:29",1,0,0,25,77,3,0,0,0,0,0,2009,-2.11,0.1,"Neither","6/11/2021"
"786",1041,4061,26,"6/11/2009","21:07",1,0,0,26,79,2,1,1,3,1,1,2009,-1.73,0.1,"Both","6/11/2021"
"787",1042,4062,12,"6/11/2009","21:18",1,0,0,26,75,2,0,0,0,1,1,2009,-1.62,0.1,"BronzeFrog","6/11/2021"
"788",1043,4063,400,"6/11/2009","21:28",1,0,0,26,78,2,1,1,3,0,0,2009,-1.52,0.1,"BogFrog","6/11/2021"
"789",1044,4064,226,"6/11/2009","21:48",1,0,0,26,74,2,0,0,0,0,0,2009,-1.32,0.1,"Neither","6/11/2021"
"790",1045,4065,125,"6/11/2009","22:01",1,0,0,25,88,2,1,2,5,1,1,2009,-1.19,0.1,"Both","6/11/2021"
"791",1046,4066,168,"6/11/2009","22:50",1,0,0,27,92,2,0,0,0,1,1,2009,-0.7,0.1,"BronzeFrog","6/11/2021"
"792",1047,4067,169,"6/11/2009","23:07",1,0,0,26,88,2,0,0,0,1,1,2009,-0.53,0.1,"BronzeFrog","6/11/2021"
"793",1048,4068,170,"6/11/2009","23:19",1,0,0,24,88,3,0,0,0,2,1,2009,-0.41,0.1,"BronzeFrog","6/11/2021"
"794",1049,4069,27,"6/11/2009","23:51",1,0,0,25,86,3,0,0,0,2,1,2009,-0.09,0.1,"BronzeFrog","6/11/2021"
"795",1103,4529,38,"6/11/2010","23:46",1,1,0,23,58,1,0,0,0,1,1,2010,-0.14,0.1,"BronzeFrog","6/11/2021"
"796",1516,6317,38,"6/11/2014","23:50",0,0,0,23,86,3,0,0,0,1,1,2014,-0.1,0.1,"BronzeFrog","6/11/2021"
"797",2683,7931,247,"6/11/2018","0:00",0,1,0,21,90,0,0,0,0,1,1,2018,0,0.1,"BronzeFrog","6/11/2021"
"798",2684,7933,7,"6/11/2018","0:40",0,1,0,21,90,0,0,0,0,1,1,2018,0.4,0.1,"BronzeFrog","6/11/2021"
"799",2693,7948,29,"6/11/2018","20:17",0,2,1,27,90,0,0,0,0,0,0,2018,-2.23,0.1,"Neither","6/11/2021"
"800",2694,7949,28,"6/11/2018","20:24",0,2,1,27,90,0,1,1,4,1,1,2018,-2.16,0.1,"Both","6/11/2021"
"801",2695,7950,162,"6/11/2018","20:35",0,2,1,27,90,0,0,0,0,2,1,2018,-2.05,0.1,"BronzeFrog","6/11/2021"
"802",2696,7951,161,"6/11/2018","21:03",0,2,0,27,90,0,0,0,0,0,0,2018,-1.77,0.1,"Neither","6/11/2021"
"803",2697,7952,246,"6/11/2018","21:34",0,1,0,27,90,0,0,0,0,0,0,2018,-1.46,0.1,"Neither","6/11/2021"
"804",2698,7953,31,"6/11/2018","22:01",0,1,0,27,90,0,0,0,0,3,1,2018,-1.19,0.1,"BronzeFrog","6/11/2021"
"805",2699,7957,5,"6/11/2018","22:38",0,1,0,25,90,0,0,0,0,2,1,2018,-0.82,0.1,"BronzeFrog","6/11/2021"
"806",2700,7958,4,"6/11/2018","22:54",0,1,0,25,90,0,1,3,5,3,1,2018,-0.66,0.1,"Both","6/11/2021"
"807",2701,7959,3,"6/11/2018","23:23",0,1,0,25,90,0,0,0,0,3,1,2018,-0.37,0.1,"BronzeFrog","6/11/2021"
"808",2702,7960,2,"6/11/2018","23:40",0,1,0,25,90,0,1,3,3,3,1,2018,-0.2,0.1,"Both","6/11/2021"
"809",2703,7961,16,"6/11/2018","23:47",0,1,0,25,90,0,0,0,0,3,1,2018,-0.13,0.1,"BronzeFrog","6/11/2021"
"810",2889,5871,17,"6/11/2013","0:17",0,0,0,23,86,0,0,0,0,0,0,2013,0.17,0.1,"Neither","6/11/2021"
"811",2890,5872,51,"6/11/2013","0:23",0,0,0,24,86,0,1,2,2,2,1,2013,0.23,0.1,"Both","6/11/2021"
"812",2891,5873,18,"6/11/2013","0:30",0,0,0,23,85,0,0,0,0,2,1,2013,0.3,0.1,"BronzeFrog","6/11/2021"
"813",2892,5875,489,"6/11/2013","0:42",0,0,0,24,91,0,0,0,0,0,0,2013,0.42,0.1,"Neither","6/11/2021"
"814",2985,7972,160,"6/11/2018","20:41",0,2,0,25,90,0,0,0,0,0,0,2018,-1.99,0.1,"Neither","6/11/2021"
"815",2986,7973,244,"6/11/2018","20:59",0,2,0,25,90,0,0,0,0,1,1,2018,-1.81,0.1,"BronzeFrog","6/11/2021"
"816",2987,7976,250,"6/11/2018","22:00",0,1,0,25,90,0,0,0,0,1,1,2018,-1.2,0.1,"BronzeFrog","6/11/2021"
"817",2988,7978,524,"6/11/2018","22:59",0,1,0,25,90,0,1,2,5,2,1,2018,-0.61,0.1,"Both","6/11/2021"
"818",129,1632,245,"6/12/2006","20:48",1,1,0,22,95,3,0,0,0,0,0,2006,-1.92,0.11,"Neither","6/12/2021"
"819",130,1633,28,"6/12/2006","21:11",1,1,0,22,95,3,0,0,0,0,0,2006,-1.69,0.11,"Neither","6/12/2021"
"820",131,1634,162,"6/12/2006","21:22",1,1,0,22,95,3,0,0,0,1,1,2006,-1.58,0.11,"BronzeFrog","6/12/2021"
"821",132,1636,247,"6/12/2006","22:14",1,2,0,22,90,3,1,1,1,1,1,2006,-1.06,0.11,"Both","6/12/2021"
"822",133,1637,7,"6/12/2006","22:27",1,1,0,22,90,3,1,1,1,1,1,2006,-0.93,0.11,"Both","6/12/2021"
"823",134,1638,246,"6/12/2006","22:38",1,1,0,22,85,3,0,0,0,0,0,2006,-0.82,0.11,"Neither","6/12/2021"
"824",980,4071,86,"6/12/2009","0:20",1,0,0,24,77,3,1,2,5,2,1,2009,0.2,0.11,"Both","6/12/2021"
"825",981,4072,482,"6/12/2009","0:35",1,0,0,23,89,3,1,1,2,1,1,2009,0.35,0.11,"Both","6/12/2021"
"826",982,4073,20,"6/12/2009","0:56",1,0,0,25,84,3,1,2,5,2,1,2009,0.56,0.11,"Both","6/12/2021"
"827",983,4074,211,"6/12/2009","1:05",1,0,0,22,82,3,0,0,0,1,1,2009,0.65,0.11,"BronzeFrog","6/12/2021"
"828",984,4075,212,"6/12/2009","0:17",1,0,0,22,87,3,1,1,3,1,1,2009,0.17,0.11,"Both","6/12/2021"
"829",985,4076,13,"6/12/2009","1:36",1,0,0,23,80,3,1,0,1,1,1,2009,0.96,0.11,"Both","6/12/2021"
"830",986,4077,163,"6/12/2009","1:41",1,0,0,23,84,3,0,0,0,1,1,2009,1.01,0.11,"BronzeFrog","6/12/2021"
"831",987,4078,150,"6/12/2009","1:49",1,0,0,23,82,3,1,2,5,2,1,2009,1.09,0.11,"Both","6/12/2021"
"832",988,4079,92,"6/12/2009","1:59",1,0,0,23,85,3,0,0,0,0,0,2009,1.19,0.11,"Neither","6/12/2021"
"833",989,4080,90,"6/12/2009","20:31",1,1,0,24,77,3,0,0,0,1,1,2009,-2.09,0.11,"BronzeFrog","6/12/2021"
"834",990,4082,214,"6/12/2009","20:59",1,1,0,23,85,3,0,0,0,0,0,2009,-1.81,0.11,"Neither","6/12/2021"
"835",991,4083,89,"6/12/2009","21:15",1,1,0,24,85,3,0,0,0,0,0,2009,-1.65,0.11,"Neither","6/12/2021"
"836",1050,4070,14,"6/12/2009","0:03",1,0,0,26,79,3,1,1,3,2,1,2009,0.03,0.11,"Both","6/12/2021"
"837",1517,6318,192,"6/12/2014","21:00",0,0,0,23,86,3,0,0,0,2,1,2014,-1.8,0.11,"BronzeFrog","6/12/2021"
"838",1518,6320,473,"6/12/2014","21:40",0,0,0,25,88,3,0,0,0,3,1,2014,-1.4,0.11,"BronzeFrog","6/12/2021"
"839",1519,6321,497,"6/12/2014","22:00",0,0,0,25,88,3,0,0,0,1,1,2014,-1.2,0.11,"BronzeFrog","6/12/2021"
"840",1666,4972,15,"6/12/2011","20:24",0,0,0,25,75,2,1,2,2,2,1,2011,-2.16,0.11,"Both","6/12/2021"
"841",1667,4973,164,"6/12/2011","20:33",0,0,0,25,79,2,0,0,0,0,0,2011,-2.07,0.11,"Neither","6/12/2021"
"842",1668,4974,49,"6/12/2011","20:40",0,0,0,25,79,2,0,0,0,2,1,2011,-2,0.11,"BronzeFrog","6/12/2021"
"843",1669,4975,165,"6/12/2011","20:47",0,0,0,26,81,2,0,0,0,1,1,2011,-1.93,0.11,"BronzeFrog","6/12/2021"
"844",1670,4977,167,"6/12/2011","21:00",0,0,0,26,81,2,0,0,0,1,1,2011,-1.8,0.11,"BronzeFrog","6/12/2021"
"845",1671,4978,187,"6/12/2011","21:07",0,0,0,28,77,2,0,0,0,1,1,2011,-1.73,0.11,"BronzeFrog","6/12/2021"
"846",1672,4980,19,"6/12/2011","21:38",0,0,0,27,69,2,0,0,0,0,0,2011,-1.42,0.11,"Neither","6/12/2021"
"847",1673,4982,186,"6/12/2011","22:13",0,0,0,27,70,2,0,0,0,0,0,2011,-1.07,0.11,"Neither","6/12/2021"
"848",1674,4983,22,"6/12/2011","22:22",0,0,0,28,68,2,0,0,0,0,0,2011,-0.98,0.11,"Neither","6/12/2021"
"849",1675,4984,184,"6/12/2011","22:27",0,0,0,27,73,2,1,2,1,3,1,2011,-0.93,0.11,"Both","6/12/2021"
"850",1676,4985,183,"6/12/2011","22:37",0,0,0,26,74,2,1,2,1,1,1,2011,-0.83,0.11,"Both","6/12/2021"
"851",1677,4986,182,"6/12/2011","22:43",0,0,0,26,76,2,0,0,0,0,0,2011,-0.77,0.11,"Neither","6/12/2021"
"852",1678,4987,21,"6/12/2011","22:49",0,0,0,26,79,2,0,0,0,1,0,2011,-0.71,0.11,"Neither","6/12/2021"
"853",1679,4988,56,"6/12/2011","22:56",0,0,0,26,75,2,0,0,0,0,0,2011,-0.64,0.11,"Neither","6/12/2021"
"854",1680,4991,500,"6/12/2011","23:39",0,0,0,25,69,2,0,0,0,0,0,2011,-0.21,0.11,"Neither","6/12/2021"
"855",1681,4992,499,"6/12/2011","23:42",0,0,0,27,73,2,0,0,0,3,1,2011,-0.18,0.11,"BronzeFrog","6/12/2021"
"856",2704,7964,32,"6/12/2018","0:16",0,1,0,25,90,0,0,0,0,2,1,2018,0.16,0.11,"BronzeFrog","6/12/2021"
"857",2705,7968,34,"6/12/2018","0:35",0,1,0,25,90,0,1,2,3,3,1,2018,0.35,0.11,"Both","6/12/2021"
"858",2989,7983,144,"6/12/2018","20:29",0,0,0,25,90,0,1,1,2,1,1,2018,-2.11,0.11,"Both","6/12/2021"
"859",2990,7984,143,"6/12/2018","20:47",0,0,0,25,90,0,1,1,1,0,0,2018,-1.93,0.11,"BogFrog","6/12/2021"
"860",2991,7985,142,"6/12/2018","21:21",0,0,0,25,90,0,1,3,3,3,1,2018,-1.59,0.11,"Both","6/12/2021"
"861",2992,7986,177,"6/12/2018","21:55",0,0,0,25,90,0,0,0,0,3,1,2018,-1.25,0.11,"BronzeFrog","6/12/2021"
"862",2993,7987,176,"6/12/2018","22:02",0,0,0,25,90,0,0,0,0,3,1,2018,-1.18,0.11,"BronzeFrog","6/12/2021"
"863",2994,7988,298,"6/12/2018","22:14",0,0,0,25,90,0,0,0,0,3,1,2018,-1.06,0.11,"BronzeFrog","6/12/2021"
"864",2995,7989,90,"6/12/2018","22:59",0,1,0,23,90,0,0,0,0,0,0,2018,-0.61,0.11,"Neither","6/12/2021"
"865",2996,7991,214,"6/12/2018","23:25",0,1,0,23,90,0,1,1,1,0,0,2018,-0.35,0.11,"BogFrog","6/12/2021"
"866",2997,7992,89,"6/12/2018","23:37",0,1,0,23,90,0,0,0,0,0,0,2018,-0.23,0.11,"Neither","6/12/2021"
"867",2998,7993,92,"6/12/2018","23:48",0,1,0,23,90,0,0,0,0,2,1,2018,-0.12,0.11,"BronzeFrog","6/12/2021"
"868",2999,7994,13,"6/12/2018","23:54",0,1,0,23,90,0,0,0,0,3,1,2018,-0.06,0.11,"BronzeFrog","6/12/2021"
"869",992,4084,15,"6/13/2009","20:19",1,0,0,29,62,4,0,0,0,2,1,2009,-2.21,0.12,"BronzeFrog","6/13/2021"
"870",993,4085,164,"6/13/2009","20:27",1,0,0,26,73,3,0,0,0,0,0,2009,-2.13,0.12,"Neither","6/13/2021"
"871",994,4086,49,"6/13/2009","20:37",1,0,0,25,79,3,0,0,0,1,1,2009,-2.03,0.12,"BronzeFrog","6/13/2021"
"872",995,4087,165,"6/13/2009","20:46",1,0,0,26,76,2,0,0,0,1,1,2009,-1.94,0.12,"BronzeFrog","6/13/2021"
"873",996,4089,167,"6/13/2009","20:59",1,0,0,26,85,2,0,0,0,0,0,2009,-1.81,0.12,"Neither","6/13/2021"
"874",997,4090,187,"6/13/2009","21:07",1,0,0,27,90,2,0,0,0,0,0,2009,-1.73,0.12,"Neither","6/13/2021"
"875",998,4093,186,"6/13/2009","21:55",1,0,0,27,76,2,0,0,0,0,0,2009,-1.25,0.12,"Neither","6/13/2021"
"876",999,4094,22,"6/13/2009","22:07",1,0,0,24,76,2,0,0,0,0,0,2009,-1.13,0.12,"Neither","6/13/2021"
"877",1000,4095,184,"6/13/2009","22:14",1,0,0,25,77,2,0,0,0,0,0,2009,-1.06,0.12,"Neither","6/13/2021"
"878",1001,4096,183,"6/13/2009","22:25",1,0,0,23,80,2,0,0,0,0,0,2009,-0.95,0.12,"Neither","6/13/2021"
"879",1002,4097,182,"6/13/2009","22:33",1,0,0,25,83,2,0,0,0,0,0,2009,-0.87,0.12,"Neither","6/13/2021"
"880",1003,4098,21,"6/13/2009","22:41",1,0,0,24,82,2,0,0,0,0,0,2009,-0.79,0.12,"Neither","6/13/2021"
"881",1004,4099,56,"6/13/2009","22:54",1,0,0,24,86,2,0,0,0,0,0,2009,-0.66,0.12,"Neither","6/13/2021"
"882",1104,4538,192,"6/13/2010","20:37",1,1,0,27,70,2,0,0,0,1,1,2010,-2.03,0.12,"BronzeFrog","6/13/2021"
"883",1105,4542,497,"6/13/2010","21:20",1,1,0,28,61,1,0,0,0,1,1,2010,-1.6,0.12,"BronzeFrog","6/13/2021"
"884",1106,4543,473,"6/13/2010","21:40",1,1,0,27,67,1,1,1,4,2,1,2010,-1.4,0.12,"Both","6/13/2021"
"885",1107,4544,17,"6/13/2010","22:03",1,1,0,27,66,1,0,0,0,1,1,2010,-1.17,0.12,"BronzeFrog","6/13/2021"
"886",1108,4545,51,"6/13/2010","22:15",1,1,0,27,63,1,1,2,5,2,1,2010,-1.05,0.12,"Both","6/13/2021"
"887",1109,4546,18,"6/13/2010","22:28",0,1,0,26,72,1,0,0,0,0,0,2010,-0.92,0.12,"Neither","6/13/2021"
"888",1110,4548,489,"6/13/2010","22:44",1,1,0,26,67,1,0,0,0,1,1,2010,-0.76,0.12,"BronzeFrog","6/13/2021"
"889",1111,4550,19,"6/13/2010","23:10",1,1,0,27,67,1,0,0,0,0,0,2010,-0.5,0.12,"Neither","6/13/2021"
"890",1112,4551,483,"6/13/2010","23:35",1,1,0,25,65,1,0,0,0,1,1,2010,-0.25,0.12,"BronzeFrog","6/13/2021"
"891",1113,4552,23,"6/13/2010","23:47",1,1,0,26,66,1,1,2,5,2,1,2010,-0.13,0.12,"Both","6/13/2021"
